transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,units,kyc_status,state
TXN24498,INV11883,119777,2025-05-13,Lumpsum,78623.02,1658.9267,Verified,Andhra Pradesh
TXN24499,INV11784,119092,2022-01-04,SIP,24937.17,323.0434,Verified,Karnataka
TXN24500,INV10986,120110,2022-12-23,SIP,23803.12,1847.1439,Failed,Punjab
TXN24501,INV10525,120101,2025-10-24,Lumpsum,195875.43,5730.7301,Verified,Andhra Pradesh
TXN24502,INV12411,120127,2022-03-23,SIP,22591.46,784.7497,Pending,Delhi
TXN24503,INV11793,120120,2025-02-08,SIP,22386.48,415.0256,Verified,Tamil Nadu
TXN24504,INV10067,119062,2024-08-29,SIP,11856.15,718.7718,Failed,Bihar
TXN24505,INV10614,120112,2023-07-20,SIP,10686.53,308.0464,Verified,Bihar
TXN24506,INV10111,120132,2022-12-03,SIP,6887.52,78.939,Verified,Tamil Nadu
TXN24507,INV10257,120122,2023-09-15,SIP,10490.87,247.1657,Verified,Bihar
TXN24508,INV11259,120101,2024-02-11,SIP,2261.12,38.0259,Verified,Bihar
TXN24509,INV11009,120124,2022-09-20,Lumpsum,47546.13,778.3595,Verified,Gujarat
TXN24510,INV11462,120117,2025-06-08,Redemption,18073.04,289.4544,Verified,Rajasthan
TXN24511,INV10647,120104,2024-09-22,Lumpsum,90540.97,1045.8373,Verified,Rajasthan
TXN24512,INV11077,120841,2023-09-04,Redemption,4159.1,141.1306,Verified,Haryana
TXN24513,INV12243,120113,2022-01-06,SIP,18830.83,469.5144,Verified,Karnataka
TXN24514,INV10261,120106,2023-07-10,Lumpsum,61266.94,856.8666,Pending,Punjab
TXN24515,INV12251,120118,2024-09-12,SIP,5333.63,58.003,Verified,Karnataka
TXN24516,INV10937,120129,2022-01-02,SIP,12251.73,386.392,Verified,Uttar Pradesh
TXN24517,INV10957,119092,2023-06-02,SIP,9668.73,219.6573,Verified,Madhya Pradesh
TXN24518,INV10343,120116,2025-11-07,Lumpsum,62020.09,732.6539,Verified,Telangana
TXN24519,INV10610,120115,2022-07-10,SIP,7257.14,90.319,Pending,Delhi
TXN24520,INV11876,120126,2024-11-24,SIP,15151.49,393.4086,Verified,Telangana
TXN24521,INV10261,120101,2025-11-10,SIP,7948.32,127.2043,Verified,Maharashtra
TXN24522,INV11170,120108,2024-06-21,SIP,16615.16,344.4033,Verified,Telangana
TXN24523,INV12105,120105,2022-04-17,Lumpsum,108025.61,2474.3694,Verified,Andhra Pradesh
TXN24524,INV10212,118632,2022-07-24,SIP,17721.05,332.8641,Failed,Andhra Pradesh
TXN24525,INV10997,120841,2023-10-02,SIP,14975.13,381.9064,Verified,Tamil Nadu
TXN24526,INV10266,120109,2023-04-14,Lumpsum,98869.31,2097.811,Verified,Gujarat
TXN24527,INV10426,125497,2024-09-22,SIP,14164.08,238.4873,Verified,Punjab
TXN24528,INV10399,120503,2025-06-13,SIP,10729.34,187.5579,Verified,Rajasthan
TXN24529,INV11734,120112,2022-09-21,Lumpsum,153392.29,1793.9474,Verified,West Bengal
TXN24530,INV11666,120128,2025-08-27,SIP,1055.19,12.027,Verified,Bihar
TXN24531,INV12369,120105,2023-05-16,Redemption,40814.51,2475.2298,Verified,Madhya Pradesh
TXN24532,INV11079,120104,2025-12-18,SIP,5708.22,123.0697,Pending,Andhra Pradesh
TXN24533,INV10217,120104,2023-02-04,SIP,5440.47,98.5624,Verified,Maharashtra
TXN24534,INV11374,120114,2025-11-25,SIP,17206.72,186.2277,Verified,Maharashtra
TXN24535,INV10566,120103,2023-08-14,Lumpsum,23637.41,655.9597,Verified,Andhra Pradesh
TXN24536,INV10629,119551,2024-04-06,SIP,12529.59,649.9184,Verified,Gujarat
TXN24537,INV10309,120109,2023-10-17,SIP,15131.76,665.1301,Verified,Andhra Pradesh
TXN24538,INV10391,120118,2024-05-19,SIP,6996.37,80.9836,Verified,Madhya Pradesh
TXN24539,INV12128,120102,2022-09-21,SIP,21469.13,613.2499,Verified,Karnataka
TXN24540,INV10130,120113,2023-04-21,SIP,24455.56,1124.6907,Verified,Bihar
TXN24541,INV10722,118632,2024-02-02,SIP,4356.12,349.1092,Verified,Gujarat
TXN24542,INV10190,119092,2022-08-22,SIP,5985.63,103.0643,Verified,Punjab
TXN24543,INV10857,120107,2025-03-25,SIP,5618.63,82.9235,Verified,Delhi
TXN24544,INV11490,120104,2024-11-24,SIP,23928.56,1166.8521,Verified,Gujarat
TXN24545,INV10880,120103,2023-05-14,Lumpsum,121552.45,3023.8315,Verified,Andhra Pradesh
TXN24546,INV11687,120111,2023-11-14,SIP,6197.88,232.0405,Verified,Karnataka
TXN24547,INV11638,120112,2023-09-03,Redemption,23250.48,285.7215,Verified,Haryana
TXN24548,INV10710,120109,2025-04-10,SIP,11321.16,413.1901,Verified,Kerala
TXN24549,INV10713,118632,2025-04-09,Lumpsum,53265.86,687.0188,Verified,West Bengal
TXN24550,INV11940,120108,2023-07-21,SIP,14748.36,219.0529,Verified,Rajasthan
TXN24551,INV11477,120104,2025-06-27,Lumpsum,166923.61,3968.7942,Verified,Telangana
TXN24552,INV10378,120114,2025-11-10,Lumpsum,199469.37,2027.8432,Verified,Karnataka
TXN24553,INV11656,120116,2023-11-12,SIP,21329.5,625.9391,Verified,Haryana
TXN24554,INV11598,120103,2024-01-28,Redemption,13821.84,204.5792,Pending,Punjab
TXN24555,INV10249,120132,2024-05-03,SIP,8203.51,241.3216,Verified,Gujarat
TXN24556,INV11514,120107,2023-05-26,SIP,21375.9,293.5555,Verified,Gujarat
TXN24557,INV10653,120111,2024-06-23,SIP,24818.31,722.0598,Verified,Punjab
TXN24558,INV11614,120120,2023-10-13,Redemption,13199.61,459.0522,Verified,Rajasthan
TXN24559,INV12378,120119,2022-09-18,SIP,16210.97,205.388,Verified,Punjab
TXN24560,INV12259,120114,2023-05-27,SIP,7951.27,89.3716,Verified,Karnataka
TXN24561,INV11591,120124,2025-04-28,SIP,8147.45,201.2316,Verified,Karnataka
TXN24562,INV10336,120103,2025-08-05,SIP,21721.87,298.3536,Verified,Telangana
TXN24563,INV11714,120105,2025-07-04,SIP,23349.29,596.2788,Failed,Kerala
TXN24564,INV10871,120111,2024-04-21,SIP,8884.57,114.7618,Verified,Kerala
TXN24565,INV11010,120129,2022-02-23,Redemption,39670.03,873.8532,Pending,Gujarat
TXN24566,INV12206,120102,2023-08-30,SIP,12289.33,182.0577,Pending,Haryana
TXN24567,INV12493,120127,2025-09-08,Lumpsum,85979.71,2051.8446,Verified,Delhi
TXN24568,INV10920,120125,2022-06-20,SIP,10447.63,130.0345,Verified,Delhi
TXN24569,INV10806,120122,2022-07-01,Lumpsum,52744.41,963.5574,Verified,Maharashtra
TXN24570,INV10853,120123,2022-09-25,SIP,2414.34,33.4387,Verified,Gujarat
TXN24571,INV10017,119062,2023-07-15,SIP,15725.07,188.7613,Verified,Kerala
TXN24572,INV12269,119551,2025-02-12,SIP,4358.51,57.4453,Pending,Madhya Pradesh
TXN24573,INV12351,120106,2022-08-30,Lumpsum,195946.37,1997.1272,Verified,Karnataka
TXN24574,INV11632,120105,2025-04-27,SIP,8148.41,102.3753,Verified,Punjab
TXN24575,INV11626,120104,2023-10-25,Lumpsum,59204.38,2577.0743,Verified,Rajasthan
TXN24576,INV12369,120103,2024-03-06,Lumpsum,141993.6,3463.0439,Verified,Bihar
TXN24577,INV11661,120106,2023-01-27,SIP,3613.23,160.7129,Verified,Haryana
TXN24578,INV12397,120130,2025-07-15,SIP,8213.8,279.6583,Verified,Madhya Pradesh
TXN24579,INV12346,120109,2024-11-01,SIP,16958.65,170.5881,Verified,Bihar
TXN24580,INV10450,120104,2025-08-07,Lumpsum,141990.6,3191.2236,Verified,Gujarat
TXN24581,INV11197,120129,2024-07-31,Redemption,31780.25,627.6365,Verified,Delhi
TXN24582,INV10105,120119,2025-10-28,Lumpsum,112387.26,3789.1128,Verified,Madhya Pradesh
TXN24583,INV10904,120131,2022-08-16,Lumpsum,25451.46,564.7516,Verified,Maharashtra
TXN24584,INV10696,120115,2025-03-15,SIP,3726.13,46.6662,Verified,Maharashtra
TXN24585,INV11012,120129,2025-05-17,SIP,18553.16,1421.7131,Verified,Uttar Pradesh
TXN24586,INV10334,120105,2023-04-09,Lumpsum,58074.2,1684.7402,Verified,Tamil Nadu
TXN24587,INV11951,120119,2024-09-14,SIP,20202.58,210.1595,Verified,Rajasthan
TXN24588,INV11121,120127,2022-07-25,SIP,2094.17,34.4994,Verified,Uttar Pradesh
TXN24589,INV11087,120841,2022-05-08,Redemption,43518.81,799.5939,Verified,Delhi
TXN24590,INV10887,120503,2022-06-01,SIP,22809.03,1253.0588,Verified,Uttar Pradesh
TXN24591,INV11641,125497,2023-08-03,SIP,16706.87,264.6493,Verified,Haryana
TXN24592,INV10341,119551,2022-04-08,SIP,8477.21,93.2522,Verified,Bihar
TXN24593,INV10662,120503,2022-11-05,Lumpsum,114555.14,1282.0511,Verified,Kerala
TXN24594,INV11709,119777,2024-04-07,SIP,14062.99,1084.4183,Verified,Madhya Pradesh
TXN24595,INV10297,120132,2025-05-18,SIP,6914.75,300.7178,Verified,Maharashtra
TXN24596,INV10822,120109,2024-10-24,Lumpsum,149830.01,3781.5429,Verified,Madhya Pradesh
TXN24597,INV12268,120109,2022-11-16,SIP,6028.72,217.0684,Verified,Maharashtra
TXN24598,INV11743,118632,2025-11-25,Redemption,29142.77,413.86,Pending,Telangana
TXN24599,INV11990,120130,2022-07-24,SIP,23098.74,520.3101,Verified,Tamil Nadu
TXN24600,INV10328,120113,2024-09-11,SIP,21525.1,240.4008,Verified,Delhi
TXN24601,INV12030,119777,2023-02-21,SIP,4245.56,57.7719,Verified,Madhya Pradesh
TXN24602,INV12388,120112,2022-02-03,SIP,8282.92,160.0449,Verified,Karnataka
TXN24603,INV10018,120103,2024-12-02,SIP,20272.1,1129.7525,Verified,Kerala
TXN24604,INV10377,119777,2022-09-29,SIP,13806.82,159.4365,Verified,Bihar
TXN24605,INV11226,120113,2022-10-07,SIP,12629.89,173.6114,Pending,Madhya Pradesh
TXN24606,INV12489,120106,2024-06-12,Lumpsum,170580.97,3951.8155,Failed,Telangana
TXN24607,INV11559,120111,2024-05-27,SIP,15524.71,492.9138,Pending,Tamil Nadu
TXN24608,INV10327,120503,2025-07-28,SIP,8239.97,84.6372,Verified,Telangana
TXN24609,INV11553,119777,2025-03-28,SIP,5063.66,74.7653,Verified,Uttar Pradesh
TXN24610,INV10488,120115,2023-08-05,SIP,2149.24,29.0836,Verified,Madhya Pradesh
TXN24611,INV10338,120114,2023-03-23,SIP,2233.58,35.0569,Verified,West Bengal
TXN24612,INV11775,120104,2024-03-06,Lumpsum,84271.39,2569.6899,Verified,Delhi
TXN24613,INV11411,120114,2022-12-09,SIP,5212.01,75.4938,Verified,West Bengal
TXN24614,INV11278,119092,2022-01-05,SIP,16191.92,456.5012,Verified,Karnataka
TXN24615,INV10267,120122,2025-04-10,SIP,15333.06,235.089,Pending,Kerala
TXN24616,INV12133,120126,2024-01-06,SIP,10370.24,292.867,Verified,Gujarat
TXN24617,INV12336,120131,2023-03-29,SIP,1735.01,88.8063,Pending,Maharashtra
TXN24618,INV11396,120120,2024-07-13,SIP,23537.92,254.3779,Verified,West Bengal
TXN24619,INV10853,120116,2024-01-16,SIP,13116.78,146.0891,Verified,Punjab
TXN24620,INV10755,120121,2025-07-30,SIP,3074.13,127.8458,Verified,Andhra Pradesh
TXN24621,INV11656,120101,2025-08-31,SIP,10722.25,869.5975,Verified,West Bengal
TXN24622,INV11568,125497,2024-09-02,SIP,16920.08,968.5065,Verified,Maharashtra
TXN24623,INV11125,119777,2023-04-01,SIP,24683.89,560.6589,Pending,Maharashtra
TXN24624,INV11725,120104,2023-06-18,SIP,19898.88,354.858,Verified,Maharashtra
TXN24625,INV10421,125497,2022-01-08,SIP,24531.17,521.2023,Verified,Rajasthan
TXN24626,INV12218,120131,2022-05-01,Redemption,15053.28,154.4249,Verified,Rajasthan
TXN24627,INV10411,120124,2022-10-05,SIP,4377.25,83.4491,Verified,Kerala
TXN24628,INV10691,120105,2024-10-24,SIP,3671.7,88.2499,Verified,Andhra Pradesh
TXN24629,INV10661,120101,2023-04-15,SIP,14253.14,542.1853,Pending,Karnataka
TXN24630,INV12278,120102,2023-08-05,SIP,13865.2,264.6343,Verified,Maharashtra
TXN24631,INV10638,120126,2023-01-30,SIP,24998.17,395.5721,Verified,West Bengal
TXN24632,INV11218,120503,2022-01-03,Redemption,6428.93,85.3027,Verified,Uttar Pradesh
TXN24633,INV12271,120110,2024-07-15,SIP,20260.81,663.515,Verified,Haryana
TXN24634,INV10417,119777,2023-05-20,SIP,17008.33,201.6547,Verified,West Bengal
TXN24635,INV11288,120105,2023-10-15,Redemption,47296.6,505.9104,Verified,Punjab
TXN24636,INV10675,120126,2025-04-27,SIP,23164.86,2167.1638,Verified,Karnataka
TXN24637,INV11789,120111,2022-08-29,SIP,17805.01,254.9348,Verified,Rajasthan
TXN24638,INV12005,120128,2022-03-25,SIP,19220.1,336.1499,Verified,Haryana
TXN24639,INV10120,120101,2025-01-11,SIP,21435.7,1766.3388,Verified,Maharashtra
TXN24640,INV11230,119062,2025-06-27,SIP,22840.8,308.2157,Verified,Uttar Pradesh
TXN24641,INV11350,120108,2023-09-10,Lumpsum,124586.56,1408.6677,Verified,Delhi
TXN24642,INV10518,120125,2022-07-15,SIP,16738.88,466.1081,Pending,Madhya Pradesh
TXN24643,INV12277,120119,2024-07-19,SIP,18586.33,279.1045,Verified,Uttar Pradesh
TXN24644,INV12256,120503,2022-12-25,SIP,16397.43,232.0212,Verified,Delhi
TXN24645,INV12500,120107,2022-02-16,SIP,6328.31,154.3801,Verified,Gujarat
TXN24646,INV12291,119551,2025-10-11,Lumpsum,95608.53,1525.6732,Verified,Tamil Nadu
TXN24647,INV10473,120102,2022-07-19,Redemption,41547.55,630.9341,Verified,Tamil Nadu
TXN24648,INV11822,120109,2023-05-06,SIP,18291.92,287.3219,Verified,Bihar
TXN24649,INV10057,120113,2023-11-11,Redemption,17511.82,427.0836,Verified,Kerala
TXN24650,INV12020,120116,2025-04-28,Lumpsum,64681.91,817.3717,Verified,Haryana
TXN24651,INV12232,120110,2023-01-18,SIP,22475.03,2234.1777,Pending,Haryana
TXN24652,INV11717,120131,2024-05-30,SIP,16303.19,226.2687,Verified,Haryana
TXN24653,INV11472,120102,2024-11-30,Lumpsum,161195.51,3315.172,Verified,Haryana
TXN24654,INV11546,119092,2022-04-10,SIP,8957.43,174.3613,Verified,Gujarat
TXN24655,INV10957,120121,2023-07-14,SIP,11657.25,839.2056,Verified,West Bengal
TXN24656,INV11635,120113,2022-10-22,SIP,10944.99,117.2093,Verified,Telangana
TXN24657,INV11714,120128,2022-05-22,SIP,15105.9,253.1772,Verified,Uttar Pradesh
TXN24658,INV10574,120115,2023-03-27,SIP,1491.9,42.3453,Verified,Rajasthan
TXN24659,INV11962,120118,2025-06-15,SIP,4857.5,74.5493,Verified,Haryana
TXN24660,INV11630,120111,2023-07-06,SIP,12035.97,140.9979,Verified,Uttar Pradesh
TXN24661,INV10739,120113,2022-01-19,SIP,7767.62,292.2717,Verified,Kerala
TXN24662,INV10577,120109,2022-12-23,SIP,8235.56,789.6736,Pending,Tamil Nadu
TXN24663,INV10131,120110,2022-06-13,SIP,18026.51,478.1152,Failed,Telangana
TXN24664,INV11356,120114,2023-05-21,Lumpsum,82672.45,4192.0783,Failed,Bihar
TXN24665,INV12190,120114,2023-10-08,SIP,7762.93,80.7781,Verified,Telangana
TXN24666,INV10118,120117,2022-12-23,Lumpsum,102302.57,1235.3988,Verified,Bihar
TXN24667,INV10062,120103,2023-07-23,Lumpsum,76939.91,4954.5728,Verified,Karnataka
TXN24668,INV10873,120107,2025-09-07,SIP,15893.98,393.2758,Verified,Karnataka
TXN24669,INV12457,120111,2024-01-05,SIP,23342.02,270.3215,Verified,Karnataka
TXN24670,INV11320,120127,2022-10-13,Redemption,20569.99,1453.9035,Verified,Kerala
TXN24671,INV10083,120101,2025-05-24,SIP,10415.44,113.9122,Failed,Gujarat
TXN24672,INV12458,120841,2024-06-25,SIP,3381.01,92.392,Verified,Karnataka
TXN24673,INV10643,120131,2022-10-12,SIP,4144.53,111.4625,Verified,Bihar
TXN24674,INV11669,120122,2025-01-14,Lumpsum,154974.23,1694.3458,Verified,Madhya Pradesh
TXN24675,INV11472,120108,2025-04-24,Lumpsum,180470.19,4062.7703,Verified,Karnataka
TXN24676,INV10860,120123,2022-01-11,SIP,6310.98,295.4832,Verified,Gujarat
TXN24677,INV11454,120503,2023-03-18,Redemption,42272.07,673.409,Pending,Delhi
TXN24678,INV12049,120503,2023-09-11,SIP,19725.64,235.0554,Verified,Kerala
TXN24679,INV10032,120104,2022-11-06,Redemption,22063.37,313.2747,Verified,Maharashtra
TXN24680,INV10200,119062,2025-03-26,SIP,16431.69,565.6702,Verified,Tamil Nadu
TXN24681,INV10925,120124,2025-05-22,SIP,3034.06,194.9725,Verified,Telangana
TXN24682,INV10239,119551,2023-01-12,Lumpsum,118444.61,2907.0981,Verified,Andhra Pradesh
TXN24683,INV10408,120117,2022-10-27,Lumpsum,169128.84,3853.3337,Verified,Karnataka
TXN24684,INV11151,120124,2022-05-12,Lumpsum,149292.58,3567.2607,Verified,Kerala
TXN24685,INV12457,120112,2022-01-06,SIP,11787.93,118.145,Verified,Andhra Pradesh
TXN24686,INV10585,120107,2022-01-01,SIP,20054.12,489.4641,Failed,Uttar Pradesh
TXN24687,INV10890,120101,2023-04-25,SIP,24096.96,351.3698,Verified,Delhi
TXN24688,INV11920,120122,2024-12-30,Lumpsum,19716.41,494.9545,Verified,Punjab
TXN24689,INV11187,120121,2023-08-13,Redemption,13763.02,1233.6469,Pending,Bihar
TXN24690,INV10485,120132,2023-08-29,SIP,9465.85,133.3385,Verified,Punjab
TXN24691,INV10428,120841,2025-10-04,SIP,24376.84,502.4936,Pending,Telangana
TXN24692,INV11724,120120,2023-11-28,Lumpsum,72197.17,1041.8812,Verified,Maharashtra
TXN24693,INV11713,119092,2022-09-14,SIP,19810.08,811.5264,Verified,Maharashtra
TXN24694,INV10355,120113,2024-09-03,SIP,2318.66,33.3159,Verified,Kerala
TXN24695,INV10246,120102,2022-09-28,SIP,2661.94,131.4607,Verified,Tamil Nadu
TXN24696,INV11960,120128,2025-10-24,SIP,11603.18,259.1477,Verified,Madhya Pradesh
TXN24697,INV11958,120120,2023-02-23,SIP,6905.79,292.5541,Verified,West Bengal
TXN24698,INV11992,119777,2025-01-09,SIP,15058.57,915.6869,Verified,West Bengal
TXN24699,INV10566,120117,2025-07-26,SIP,18291.08,268.0368,Verified,Kerala
TXN24700,INV11506,120119,2023-03-28,SIP,12951.52,740.8753,Verified,Madhya Pradesh
TXN24701,INV10624,120131,2023-10-01,SIP,1517.76,120.4321,Verified,Tamil Nadu
TXN24702,INV11003,120122,2023-11-21,SIP,22799.93,372.0507,Verified,Punjab
TXN24703,INV12204,120129,2025-11-28,SIP,21968.84,299.8197,Verified,Karnataka
TXN24704,INV10300,120106,2022-10-21,Redemption,22992.98,359.5494,Verified,Uttar Pradesh
TXN24705,INV12058,120117,2024-02-18,SIP,6008.6,61.702,Failed,Haryana
TXN24706,INV12193,120109,2022-07-31,Lumpsum,133526.63,4742.8092,Verified,Telangana
TXN24707,INV12036,120119,2023-12-03,Lumpsum,18957.78,192.0965,Verified,Haryana
TXN24708,INV10862,120126,2022-10-13,Lumpsum,23378.28,291.8458,Verified,Maharashtra
TXN24709,INV10125,120117,2023-12-25,SIP,17807.9,392.5667,Verified,Karnataka
TXN24710,INV10754,120120,2024-06-30,SIP,20032.39,671.5606,Pending,Bihar
TXN24711,INV11511,119092,2022-10-23,Lumpsum,40700.35,1157.296,Pending,Telangana
TXN24712,INV11415,120107,2023-05-25,SIP,23804.37,555.025,Verified,Telangana
TXN24713,INV11607,120113,2024-03-01,SIP,12262.28,261.0888,Failed,Haryana
TXN24714,INV12167,120121,2024-11-13,SIP,15128.33,620.6024,Verified,Uttar Pradesh
TXN24715,INV11142,120129,2023-08-13,Lumpsum,76683.59,3681.7131,Verified,Andhra Pradesh
TXN24716,INV11257,120119,2025-07-04,SIP,8557.63,88.8904,Verified,Karnataka
TXN24717,INV12370,120101,2025-03-08,SIP,8847.78,152.43,Verified,Gujarat
TXN24718,INV11368,119777,2022-10-20,Redemption,34264.06,389.4833,Failed,Bihar
TXN24719,INV10518,120121,2024-05-05,SIP,12812.56,200.9658,Verified,Andhra Pradesh
TXN24720,INV10948,120113,2025-12-09,Lumpsum,124708.35,1992.5405,Pending,Maharashtra
TXN24721,INV10883,120109,2025-11-03,Lumpsum,57511.72,2560.2327,Verified,Madhya Pradesh
TXN24722,INV10537,120129,2022-08-14,SIP,11490.07,142.854,Verified,Uttar Pradesh
TXN24723,INV11521,125497,2023-01-17,SIP,19898.13,547.4992,Verified,Karnataka
TXN24724,INV12022,120122,2025-01-31,SIP,17549.76,201.9207,Verified,Bihar
TXN24725,INV10026,120111,2023-12-08,Lumpsum,145992.71,2822.3316,Verified,Telangana
TXN24726,INV10561,120116,2022-08-27,Redemption,26948.11,370.0123,Verified,Bihar
TXN24727,INV10213,120122,2022-02-19,SIP,6524.28,100.394,Verified,Tamil Nadu
TXN24728,INV10549,120841,2023-08-23,SIP,14332.01,167.276,Verified,Telangana
TXN24729,INV10590,120108,2023-01-31,SIP,16482.58,184.6275,Failed,Telangana
TXN24730,INV10230,120129,2025-12-01,Redemption,14946.86,948.2354,Verified,Andhra Pradesh
TXN24731,INV11617,120124,2024-03-30,SIP,18516.25,1674.5324,Verified,Punjab
TXN24732,INV10808,120119,2025-07-14,SIP,17101.66,197.9743,Verified,Tamil Nadu
TXN24733,INV12131,120120,2023-02-15,SIP,3707.77,37.4675,Verified,Maharashtra
TXN24734,INV10621,119551,2022-04-11,SIP,22314.77,315.0468,Verified,Madhya Pradesh
TXN24735,INV11197,120125,2023-07-04,SIP,10304.76,314.3472,Verified,Karnataka
TXN24736,INV12225,120106,2023-02-24,SIP,6100.39,70.5897,Verified,Punjab
TXN24737,INV12361,120117,2022-02-16,Lumpsum,104354.22,1104.6816,Verified,Punjab
TXN24738,INV12213,120131,2024-04-10,Lumpsum,146137.42,2167.1701,Verified,Telangana
TXN24739,INV10848,120117,2022-01-18,SIP,9053.64,127.613,Verified,Bihar
TXN24740,INV12485,120111,2024-06-09,SIP,22983.55,1045.7873,Verified,Madhya Pradesh
TXN24741,INV12304,120116,2024-05-08,Lumpsum,115810.55,1361.5975,Verified,Uttar Pradesh
TXN24742,INV10466,120105,2022-10-26,SIP,15919.16,202.2153,Verified,Uttar Pradesh
TXN24743,INV10384,120129,2023-03-17,Lumpsum,14734.11,214.2285,Verified,West Bengal
TXN24744,INV10004,119092,2022-08-10,SIP,8963.26,198.147,Verified,Madhya Pradesh
TXN24745,INV11947,120115,2024-12-22,SIP,17582.15,238.3589,Verified,Andhra Pradesh
TXN24746,INV10246,120127,2022-04-10,SIP,23839.81,313.5276,Verified,Tamil Nadu
TXN24747,INV12364,120503,2023-08-09,Lumpsum,129421.19,8342.9717,Pending,Uttar Pradesh
TXN24748,INV10252,120110,2023-05-11,SIP,9365.7,209.7742,Verified,Delhi
TXN24749,INV12085,120114,2022-06-05,Redemption,12251.69,308.486,Pending,Rajasthan
TXN24750,INV12140,119062,2023-07-17,SIP,16497.43,311.5188,Verified,Kerala
TXN24751,INV11877,120113,2023-12-23,SIP,2198.53,159.4796,Verified,Kerala
TXN24752,INV10050,119062,2024-04-05,SIP,23353.53,526.823,Verified,Kerala
TXN24753,INV11833,119777,2024-09-24,SIP,20575.4,346.3736,Verified,Bihar
TXN24754,INV10148,120841,2025-05-30,SIP,4714.43,91.3064,Verified,Maharashtra
TXN24755,INV10421,120118,2025-05-26,Lumpsum,140313.4,2059.6334,Verified,Kerala
TXN24756,INV10837,120123,2025-12-08,SIP,11462.35,584.716,Verified,Delhi
TXN24757,INV12114,120117,2024-05-18,Lumpsum,105885.02,2205.223,Failed,Punjab
TXN24758,INV10349,120129,2025-03-15,SIP,20838.44,466.3491,Verified,Telangana
TXN24759,INV11460,120130,2025-12-30,Lumpsum,44383.1,1589.1654,Verified,Kerala
TXN24760,INV11696,119092,2024-09-02,SIP,2000.43,51.4563,Verified,Bihar
TXN24761,INV10116,120114,2025-01-03,Lumpsum,78110.17,2366.795,Verified,Tamil Nadu
TXN24762,INV12209,119092,2025-04-19,SIP,11127.57,224.4555,Verified,West Bengal
TXN24763,INV10615,120127,2024-01-27,Redemption,19507.81,618.3653,Failed,Tamil Nadu
TXN24764,INV11014,120130,2025-09-05,Redemption,38982.26,698.2791,Pending,Haryana
TXN24765,INV11157,120103,2024-03-05,Lumpsum,133594.34,7227.6482,Verified,Gujarat
TXN24766,INV11975,120114,2025-02-19,SIP,2596.86,65.3749,Verified,Maharashtra
TXN24767,INV11097,120120,2024-05-26,SIP,12637.06,143.2601,Verified,Kerala
TXN24768,INV10018,120105,2022-01-14,Lumpsum,158795.16,3902.7982,Verified,Karnataka
TXN24769,INV10646,120122,2023-01-02,Lumpsum,152020.21,3121.5793,Verified,Telangana
TXN24770,INV12295,120107,2023-06-07,SIP,2671.18,61.5653,Verified,West Bengal
TXN24771,INV10251,120103,2023-10-18,SIP,21994.91,507.3153,Verified,Karnataka
TXN24772,INV11229,120120,2022-08-07,SIP,1106.04,18.7486,Verified,Tamil Nadu
TXN24773,INV10781,125497,2025-01-01,SIP,14543.27,277.1671,Pending,Madhya Pradesh
TXN24774,INV10033,120122,2023-04-04,SIP,21760.7,252.9873,Failed,Kerala
